,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68
MAXsssCH,-0.010415774246434209,-0.038166173271230494,-0.02599620549309428,-0.020073781526579224,-0.014083149378134346,0.014970070693951294,-0.09410500705325502,0.024286301017593118,-0.04080637960662534,0.030922968113706706,-0.046246463822467665,-0.024045428694684092,-0.018435025107310748,-0.0339280191302847,0.022353129964966436,0.007845760567592161,-0.022705046534662245,-0.0353306186451582,0.008650538844549855,0.05909488239954773,-0.04115777839283184,0.025091481098349504,0.03252912350098059,0.005242992337535926,0.028477119498357673,0.0057321027456457155,0.04501328590977223,-0.009531056509041114,-0.006666955056587151,-0.0283062130045757,-0.023824909072196258,0.011216426332181091,-0.030383638429747995,0.048414216966120166,-0.04664357713658297,-0.048808961838805835,-0.01578733789678592,0.007985197155474839,0.058149674389811036,0.01892748513636041,0.02133596446530161,-0.07594674145071079,-0.026443018926432957,-0.0921584828736913,0.05687020156642284,0.07657231356037955,0.05576223170876729,0.02344691467569302,-0.07550613179250482,-0.006433785880896432,0.04855329137921428,0.02294893799696063,-0.084653608561825,-0.1289843199871629,0.02835330921681471,-0.006018101355902952,-0.027717029748422193,0.1080748091218001,-0.0917430944627297,-0.0766542377610814,-0.007349721449344907,0.00011628295944410031,-0.053823446723107383,-0.03161066133485445,-0.06431664281514586,0.0005646756564891815,-0.10045716541423705,-0.08040592242695341
MAXdssC,0.028030211420005002,-0.03754689699434241,-0.00801943646858703,0.009742361613926994,-0.007746387869086499,0.005584940047440748,-0.04710795862834114,0.04632700792787712,0.0033945257179251705,-0.00016950879618932805,0.03298752975228566,-0.03592270437946495,-0.021913642732857532,-0.026944303981721245,0.01930129400955281,-0.002082108111989857,0.04787118319986086,-0.01983272857732695,0.01911882990679632,0.038511967128843305,-0.08329751709424435,-0.009497041334595538,0.06062623112285571,0.02759315125240522,0.019010159827937217,-0.08759199334543799,0.006296026916842775,0.01593143885766737,0.04757891904412592,-0.06840025309530383,-0.13460820399057472,0.003336416124201366,-0.04984019353868066,-0.060567099847064515,0.0950255333680767,0.009810034564486179,-0.0594914185386011,-0.10035670566648905,0.07728192328359378,-0.026423170271061606,-0.058823042785861895,0.053320331647912014,-0.005141013761400789,0.004835546098184751,0.10993051001533186,0.026268435118910003,-0.02000983518960898,0.018240605117973988,0.016857465969619807,0.024619855065002905,0.060274256214103074,0.04713451798842331,0.044378110714677114,0.017916496514099826,-0.017475706109696395,0.007893695596280479,0.016877602668673258,0.00969400012866652,-0.042146731597169425,0.0731811632411222,-0.015879021318040486,-0.09021203149463093,0.042652440391053766,-0.04378793462754409,-0.016185913348228432,0.02114122407903703,0.01010211310529356,-0.08062222682851904
MAXaasC,0.011423191828291074,-0.0307367762016614,-0.06994124518815115,0.02793281008155642,0.012794794740224281,-0.03127165590714443,0.00992634890007983,0.03926024091825037,-0.018598407830902282,-0.021961339095800527,0.025215748776658813,-0.026718126940339135,-0.01943240222932508,0.054821263085858704,0.009424817188979253,-0.015677259175422852,0.05577911904997262,-0.06894810127844073,-0.08555941642848941,-0.033429211292785664,-0.04246735177368754,-0.0169268663189482,-0.009856225071416693,-0.047015316984585415,0.02223643173673258,0.005001770312704129,-0.022508381650483664,0.01384056086764557,-0.05546923308334304,-0.01620919778350103,-0.03645598622350356,-0.06951708338068124,-0.0343468376051688,-0.07005197148777452,0.004519792926033841,0.010751798238536166,0.006444694106930238,-0.022549096903218536,0.042584455269036425,0.006001298653679461,0.05053872203441095,-0.03198489380269854,-0.03706011959759781,0.03935163231825355,0.0017368922365464709,-0.029835266937801662,-0.010776776602781713,0.01336795120111915,0.11195138307551931,0.06190176386115337,0.016037503493751843,-0.05036126106191171,-0.013589036618632862,0.029674195888706706,-0.06167975331904032,0.007363788118924782,0.05797534993890565,0.06098352270308544,0.021119744379589207,0.05584006106406002,-0.016951654016028966,0.04461291551051532,0.03701754297250377,0.016401272235505707,-0.025929232111927106,-0.017559983797738477,0.057471893268721784,0.06910653658856887
MAXaaaC,-0.013759595197560403,-0.013807262559037019,-0.031645971273911055,0.006439452594009865,0.038226832039651486,0.04155578882984959,-0.012756670583545123,0.02860432249555577,0.07389832328490265,-0.02992519305265005,-0.021596999267843087,0.04079472694382402,0.01422726343758293,0.00931074499426322,-0.010228796067050494,-0.025107818860439307,-0.021668093980454814,-0.08038553060209258,-0.004601197126737356,-0.024634362116852063,-0.074728319722754,-0.07097420789459659,0.027363449135970882,0.011090180667440759,0.034781041633639834,0.011717322439302614,0.04577300913266208,-0.011202357984794862,-0.009708811636992562,-0.03476172030049029,0.014371959279687634,-0.05427593378368297,0.077676258681426,-0.05532649350297172,0.03625671624657466,0.019792095896254882,0.05944666197566293,0.09681452894298816,-0.0469481850741015,0.02683461273034769,0.07493542378707327,0.03649661641464737,0.02673402866485042,0.00487906694245943,0.0014395997997269487,0.012027294044036253,-0.07979127862213353,-0.030569422999168087,-0.028495782230074155,-0.17009307863162007,0.017898334422231984,0.10042256482347867,0.03941391445596324,0.004535510607856438,0.004588374165737112,-0.08681682571191979,-0.10414998282842851,0.06790329864348679,-0.04723061071560108,-0.06693795205031854,0.04074911029913946,-0.012946564199881863,-0.006068404844512612,0.02433303448793969,0.08370553811852761,0.023758137368135406,0.08798205564351105,0.005087472767081819
MAXssssC,-0.020542220782139263,-0.061601324683848095,-0.033348896495648234,-0.00846268290050512,-0.002697463792677201,-0.006810166336752814,0.018301960686514084,0.03489023478711208,0.007193782674436398,-0.049477595708139796,0.0035487732014124218,-0.12212363627135087,-0.013377896276204702,0.004533452036808105,0.09725658701076755,0.015741333307591004,-0.02954053644469422,0.012989919729365697,0.023129479328262034,0.010934132475931748,-0.03884892011001289,-0.004607019065867938,0.005676799496644998,-0.031198233477356837,-0.008519776968426358,0.01549848208111901,0.029623608518783547,0.03442528660771126,0.00197990861038495,0.03549911830795606,0.0025091527244824035,0.02032249411262289,-0.018744293801219652,0.037583631995682584,-0.026430355711289114,-0.03472609099636481,0.06669096588680276,-0.0028454209645032893,0.00513022663839541,0.0801866265995245,-0.02122459547911896,-0.04506650029242688,0.012295129384094763,-0.022292586163784676,0.0025637026987725534,0.022637101320807387,-0.023144524340334947,0.02913613295197501,-0.0634203161439727,-0.001399950567322245,-0.03769906540589516,-0.04714707876590326,0.07719973845835869,-0.032724365684729015,0.027064115042309017,0.01821178403293509,-0.003488436794428498,0.06804849157861,-0.016325214674766903,-0.009340047973682734,0.012260731713530914,0.020454787740849533,0.0031646113498851824,-0.027204944839259157,0.007806828201079014,0.04362604779095729,0.07487500949810552,-0.004965989558885309
MAXsNH2,0.01164329233414725,-0.004945285667645183,-0.008655888251751594,-0.0061545136308135675,-0.011349469721593152,-0.0018093406879079845,0.006388262957193782,0.002605030101292584,0.01671539205538241,0.028859685149098792,0.08816721410590637,-0.0377240066614701,0.03232761713629458,-0.0030823000919895844,0.0145133456180881,-0.04879550386088074,0.02324014397721965,0.025226149691084256,-0.011227398286337894,-0.04042906036134219,-0.021374162379351424,-0.038876126832003,-0.005081651153325553,0.035120267011727734,0.029990907759403992,-0.011691161580750318,0.009790118038073057,-0.12471337428899248,0.03625882705680615,0.007473140552782506,0.042816610674216236,-0.024925780305138718,0.00927993166006485,0.006331348684588629,-0.08175879120158938,-0.039362244302080455,-0.08889318760727946,0.03243858645358868,-0.1169831173662229,-0.0385364044884389,0.026135638271147312,0.04560445620678542,-0.026594339059970915,0.06534789447457272,0.08597358505469958,0.12803729706281222,0.03986967790561799,-0.10066704480362369,0.007924147653594305,0.039598856392457416,0.0490126151432442,-0.0025174949463066085,0.19497266285127104,0.03256161045759053,-0.055152082120236826,0.06684874244288536,-0.024842792216980682,0.006269433069568114,-0.036922810490320444,-0.11886595261609488,0.08731083922360416,-0.08334222232135854,0.0571089516664685,-0.06496018832891601,-0.036076053197702615,-0.03305896666741151,0.012846034133800864,-0.07454454849358748
MAXdNH,0.006021534808894169,0.016842665535057474,-0.03312864295059085,-0.015789498819787834,-0.030185346917122016,-0.03724554769340266,-0.00220414263309769,-0.023099713919329554,0.05567778080957278,-0.03122979819919749,-0.02557628305277194,0.029399542577783117,-0.022463597996013447,0.03266708729174129,0.07037948761328273,-0.01081838331291016,0.05057465347291485,0.01565871004150658,-0.035207429069061276,0.004681368893159562,0.031724720436724474,-0.02977174700943407,-0.04043124191750333,0.03716955755696311,0.08105686181494164,-0.009184113114121638,0.002583449565876069,0.007500073894590521,0.04188766454226563,-0.0214988437134528,-0.010557633551626045,0.03310226800818313,-0.02639093743522967,0.004172559000318371,-0.05143221196186021,0.039333389953460605,0.05319264191274922,0.11909348337479825,0.0407045619841975,-0.04779783751233134,0.03160774540307698,0.011507832274924216,-0.02227743895346107,0.021061741382373763,-0.10930193673980608,0.02675215599065804,0.0557590429247815,0.03168106453167894,-0.010311874233846196,0.025752797914237912,-0.04737360453722727,0.027001030850288207,-0.026597061448263504,0.07302071687963202,0.04881423438906436,0.006381134754821321,-0.16068829827022216,0.02589982605980925,0.018383730479442934,0.030019250904260206,0.07425643730928931,-0.06900753921217562,-0.025929514676747336,-0.06898243771579127,-0.04543134970415041,0.10871827563612341,0.022015229244658575,0.019111577573746968
MAXssNH,0.00804002365641291,-0.03020977905581083,-0.013032424745277039,-0.01703859098385254,-0.014195479543645254,-0.029244244775612018,0.016410540116273006,0.01940907498022195,0.013611461068095977,0.05087641422698262,0.04584736333816699,0.02819322250481763,-0.0068745150933552926,-0.08524375786548691,-0.025152719848833428,-0.08049458650993907,0.03211971208564315,-0.018498871622313215,-0.06764086472859941,-0.03192557572539991,-0.04216735881982491,0.038499555260543696,-0.005874786981070718,0.037646527777513136,0.016441438521510164,0.023047678559588718,-0.002655795284803493,0.04371645683997613,-0.04792253731721511,-0.04670584747904256,0.05186445960867781,-0.008561992630940275,0.06936100470938412,0.0778872377311112,-0.05634956421478823,0.0013703061656328388,-0.01633986844842688,-0.002381860367188056,0.049078911272599474,-0.05980994432058807,-0.026169752803788318,0.0010419047485395031,0.010922436363458628,0.0008577876007628248,-0.06384115715326191,-0.024598775604245643,0.034915003691018444,-0.0010234121221264511,-0.00046757524037797357,-0.04348345297407809,-0.011057186181664147,-0.09968016092599476,0.003696074529398446,-0.0078491627231369,-0.031260455531478194,0.1393848726159156,-0.11374066775897566,0.03225696541235763,0.007152690841082066,0.03301638986183252,0.054162066376277455,0.1492222845695404,-0.007287529410506281,-0.010760409579069511,-0.09522792757401397,-0.06912326790752911,-0.12040810325655826,-0.06614249888449472
MAXaaNH,0.011921155233889097,-0.001940304162102375,-0.023563619156435747,-0.0021173678992580393,0.030427921869130452,-0.0505900184106341,-0.021487231769923846,-0.0001952449513948786,0.002185296990678914,-0.018296199289924243,0.02068865990646566,-0.015191050225048719,0.018113439192353187,-0.016355065994112423,0.01735019200039611,-0.026893458337351565,-0.044859573528830396,-0.04351733436094502,-0.08027820844728578,0.014192770705994714,0.0443187833248343,0.04722274153767022,0.03734172368652786,-0.02334087920102826,0.10815398198981695,0.024301594713472093,0.06251038857289684,-0.025121807399487772,-0.012585644270999941,-0.02732501383113177,-0.10991153644362081,0.020389654067501088,0.042572784765176674,0.02045786294236189,-0.029573317249095763,0.03078461456842561,0.04231136103025858,0.08251085890403417,-0.09436668718626541,0.025609630118697282,0.1395527816230654,-0.017752122324802527,-0.051990793356535635,-0.05054118114039016,-0.034594659380264056,-0.05448333264610187,0.025089902734015124,-0.025838871103540086,0.053929665949618934,-0.0513741632237993,-0.06012313797254469,-0.003998580044638279,-0.12930677162443943,0.04217299493117631,-0.030806384833519055,0.006801848447321197,-0.0470001742145702,0.06726818027301196,0.020074512331064928,0.07994238079041702,-0.001413742719637707,0.07599764905192875,-0.004905171503614046,-0.08788784813707023,0.08744623883684119,-0.04826167623808786,0.056754162875608964,-0.006619146777522208
MAXdsN,0.02072867758750413,-0.010604748298420605,-0.02642276875929687,-0.04595013230950317,-0.0028470351615158887,-0.011317330878025503,-0.0017453047967465488,0.046617064139631806,-0.015551427964062748,-0.018444996638977657,0.03076019015755564,-0.04720149109280314,0.010840017947555278,-0.02981023275806694,-0.027313611642165767,0.01784245304634997,0.0516276719510685,0.020245522349636256,-0.02711371755134695,-0.07033708905150653,0.012165870667545913,0.04299496518065576,-0.021881534890342932,0.02894358774484418,0.04744015550337568,-0.07760605095755146,-0.05894708020979446,0.03944150985658234,-0.01488922390013307,-0.008674387010892123,0.0003477208243835922,-0.059104084628914415,0.061602027649391114,-0.08922911638142872,-0.04082943434359464,-0.011929654925204572,-0.004711155514093328,-0.0186602376907695,0.07768539139762931,-0.02080710527757085,0.026193714781698338,0.034129326182247274,0.021629736611198852,-0.06765421178346409,-0.07944057295310403,0.009136627536118505,0.07621159924536375,0.1055209485509746,-0.0448413235145136,0.040791609092310104,0.0756849667471015,-0.009323850961010528,0.056233430017034125,0.03207999787327717,-0.04011648462471236,-0.08292832471462623,0.03611737555538594,-0.11880115258473399,0.0683813587621914,0.03139232357013322,0.013420862556169455,0.0009227277659778177,0.029649807712978062,-0.041725581067758165,-0.05152739032342697,-0.05756803411979229,-0.1421571236552596,0.07004935110419275
MAXaaN,0.01766090000283815,-0.004908205489219046,-0.06040499239775863,0.015157305325699906,0.015651352097130214,-0.05096505492768054,0.004744491790596945,0.037723199265052854,0.024943952127153682,-0.029453642962279165,0.009010548623761157,0.0020014474904089486,0.01178493960804301,-0.049125635625481105,0.0036955648076605037,-0.04202357138155738,-0.026089469852528968,-0.04877308243396207,-0.043956918519443465,-0.07900334038616912,0.04225390206452722,0.0955564660182206,0.027865539935427768,-0.013590098883555933,0.004622390612687512,0.06103672887367148,-0.003056462068678121,0.01013099152369192,-0.026359871797925753,-0.04914393790802801,0.012805535766487106,-0.00015973128076443306,-0.02843315568607112,0.03446509274944145,0.04104344788965848,0.03932537053908532,-0.019147857972715142,-0.004625471481501973,0.046399425846829295,-0.009812801597624148,0.053189696830506804,0.0458679544837544,-0.04359960196348765,0.09046184061310379,-0.08744760354391666,-0.06637341088967569,-0.04868026738872348,-0.06819146458188724,-0.06408486912591359,-0.06370767659105075,0.043921842705439584,0.028984322436128883,-0.04923528525691729,0.004961174427593628,-0.11341489411298795,-0.0073163716861124415,-0.10243226268923757,0.05010286565222676,-0.00892047005389607,0.01204516858906204,-0.10101773407880477,0.014500612391180506,0.047140490104855985,-0.0197572127273168,0.010877119175950415,0.04359595604560071,0.05093976792807025,0.059044143532055796
MAXsssN,0.015840522818314308,-0.016855840777116833,-0.010143902540285413,-0.005208191100973338,-0.00020553152639947594,0.008779374331772886,-0.016206770620088816,0.016290228632954016,-0.0526044445770175,-0.006441001482948949,-0.030337835453620142,-0.023462569632465444,-0.002169519697249344,0.005771977082261934,-0.06885751018552849,0.0033739119273325843,0.008851977452304156,-0.01611754792368429,-0.12009832187761753,0.05615363373080905,-0.024207900174371726,0.026035753866193837,0.04145337904254505,0.02871609885298467,-0.0004569412365714936,0.00991689204930223,0.005468359969320386,-0.030908553295640906,-0.02061537561962907,-0.06455095527408863,-0.08054692610181731,-0.07953794286988304,0.07692241714032871,0.011380841084265408,-0.05767768932569526,-0.04626414439827987,-0.060819647566110475,-0.029539455116507723,-0.012787555385558747,0.09330817186376955,-0.04001195429881718,0.033850420352522205,-0.049939887099460505,-0.0460743274390218,0.03274871441870599,-0.05060315123291799,-0.011265103153217838,-0.010028698496098684,-0.032472208054719634,-0.016186735938416325,0.030449305769800636,0.03653105653215051,-0.03170915013889569,0.11440475769051588,0.05131267997655721,0.062077783218712566,0.15765703966557268,-0.07646505031116624,0.07151821858502892,0.061147739783414916,-0.08557089014618775,0.00863849096996409,-0.07989853344618393,0.03127978760906962,0.062409282371872404,-0.04470398261181627,-0.047456082572068965,-0.011435628110321228
